body_temperature,walking_capacity,heart_rate,health_status,temperature_above_normal,temperature_below_normal,low_walking_capacity,high_heart_rate,low_heart_rate
38.0,10178,65,healthy,False,False,False,False,False
34.5,4993,41,unhealthy,False,True,True,False,True
38.9,11710,64,healthy,False,False,False,False,False
38.0,10981,67,healthy,False,False,False,False,False
38.2,9779,63,healthy,False,False,False,False,False
38.7,10569,58,healthy,False,False,False,False,False
36.2,6082,31,unhealthy,False,True,True,False,True
38.4,12277,66,healthy,False,False,False,False,False
38.1,12828,69,healthy,False,False,False,False,False
35.5,8002,31,unhealthy,False,True,True,False,True
35.3,5333,33,unhealthy,False,True,True,False,True
35.7,4861,39,unhealthy,False,True,True,False,True
40.6,7755,92,unhealthy,True,False,True,True,False
38.2,5522,74,unhealthy,False,False,True,False,False
38.0,11882,65,healthy,False,False,False,False,False
38.5,11393,61,healthy,False,False,False,False,False
35.5,4678,29,unhealthy,False,True,True,False,True
40.7,4151,107,unhealthy,True,False,True,True,False
35.8,6385,36,unhealthy,False,True,True,False,True
35.8,6933,29,unhealthy,False,True,True,False,True
38.3,6201,55,unhealthy,False,False,True,False,False
38.7,11658,66,healthy,False,False,False,False,False
38.6,11380,62,healthy,False,False,False,False,False
38.0,7812,73,healthy,False,False,True,False,False
40.6,5684,99,unhealthy,True,False,True,True,False
39.6,4024,93,unhealthy,True,False,True,True,False
38.5,3761,60,unhealthy,False,False,True,False,False
38.5,11764,58,healthy,False,False,False,False,False
41.4,4177,88,unhealthy,True,False,True,True,False
41.4,5183,116,unhealthy,True,False,True,True,False
40.7,6087,100,unhealthy,True,False,True,True,False
39.1,10519,63,healthy,True,False,False,False,False
39.8,5387,107,unhealthy,True,False,True,True,False
38.5,12115,61,healthy,False,False,False,False,False
41.5,3953,113,unhealthy,True,False,True,True,False
38.4,12103,66,healthy,False,False,False,False,False
40.5,6720,107,unhealthy,True,False,True,True,False
38.5,11833,63,healthy,False,False,False,False,False
38.1,10449,63,healthy,False,False,False,False,False
38.1,13089,65,healthy,False,False,False,False,False
35.5,6898,35,unhealthy,False,True,True,False,True
38.3,11686,63,healthy,False,False,False,False,False
38.4,12227,62,healthy,False,False,False,False,False
34.5,5734,39,unhealthy,False,True,True,False,True
38.0,10801,53,healthy,False,False,False,False,False
38.1,11905,63,healthy,False,False,False,False,False
38.2,11704,69,healthy,False,False,False,False,False
37.9,5643,56,unhealthy,False,False,True,False,False
38.5,5721,64,unhealthy,False,False,True,False,False
38.3,13244,68,healthy,False,False,False,False,False
38.4,12330,60,healthy,False,False,False,False,False
38.3,4779,65,unhealthy,False,False,True,False,False
38.2,10780,64,healthy,False,False,False,False,False
38.5,10370,67,healthy,False,False,False,False,False
40.3,7210,111,unhealthy,True,False,True,True,False
40.3,7589,122,unhealthy,True,False,True,True,False
34.9,6544,43,unhealthy,False,True,True,False,True
38.4,3863,66,unhealthy,False,False,True,False,False
38.2,9757,66,healthy,False,False,False,False,False
38.1,10753,71,healthy,False,False,False,False,False
38.3,11795,58,healthy,False,False,False,False,False
38.4,4644,61,unhealthy,False,False,True,False,False
38.7,5532,63,unhealthy,False,False,True,False,False
38.1,4603,69,unhealthy,False,False,True,False,False
38.5,12193,65,healthy,False,False,False,False,False
39.7,6036,89,unhealthy,True,False,True,True,False
38.4,4107,53,unhealthy,False,False,True,False,False
38.7,10866,78,healthy,False,False,False,False,False
38.6,11167,73,healthy,False,False,False,False,False
37.8,10346,56,healthy,False,False,False,False,False
38.1,11042,70,healthy,False,False,False,False,False
38.5,6326,65,unhealthy,False,False,True,False,False
40.8,6394,120,unhealthy,True,False,True,True,False
38.5,5314,56,unhealthy,False,False,True,False,False
40.1,4189,114,unhealthy,True,False,True,True,False
38.4,11831,65,healthy,False,False,False,False,False
37.8,11087,72,healthy,False,False,False,False,False
38.8,5015,69,unhealthy,False,False,True,False,False
39.8,7228,89,unhealthy,True,False,True,True,False
38.1,5335,68,unhealthy,False,False,True,False,False
38.4,4082,60,unhealthy,False,False,True,False,False
35.6,6220,34,unhealthy,False,True,True,False,True
35.9,5222,32,unhealthy,False,True,True,False,True
34.3,4820,38,unhealthy,False,True,True,False,True
40.6,5275,127,unhealthy,True,False,True,True,False
38.5,11649,61,healthy,False,False,False,False,False
38.2,11506,57,healthy,False,False,False,False,False
38.5,3537,62,unhealthy,False,False,True,False,False
40.5,5881,118,unhealthy,True,False,True,True,False
37.7,9948,60,healthy,False,False,False,False,False
35.3,4851,39,unhealthy,False,True,True,False,True
35.4,7600,40,unhealthy,False,True,True,False,True
40.8,8980,104,unhealthy,True,False,True,True,False
38.2,4496,71,unhealthy,False,False,True,False,False
38.3,12456,64,healthy,False,False,False,False,False
38.0,9921,66,healthy,False,False,False,False,False
38.6,12202,63,healthy,False,False,False,False,False
38.2,12465,69,healthy,False,False,False,False,False
38.9,12897,67,healthy,False,False,False,False,False
34.8,5704,35,unhealthy,False,True,True,False,True
37.9,13246,62,healthy,False,False,False,False,False
38.4,12547,68,healthy,False,False,False,False,False
40.5,6905,100,unhealthy,True,False,True,True,False
38.4,10560,65,healthy,False,False,False,False,False
38.2,11207,70,healthy,False,False,False,False,False
36.5,6255,24,unhealthy,False,True,True,False,True
38.7,11000,60,healthy,False,False,False,False,False
35.7,6814,36,unhealthy,False,True,True,False,True
38.4,3556,68,unhealthy,False,False,True,False,False
37.7,11470,60,healthy,False,False,False,False,False
38.4,10898,63,healthy,False,False,False,False,False
41.0,5906,105,unhealthy,True,False,True,True,False
38.1,4569,55,unhealthy,False,False,True,False,False
35.2,4273,29,unhealthy,False,True,True,False,True
39.5,7191,121,unhealthy,True,False,True,True,False
35.1,6860,33,unhealthy,False,True,True,False,True
38.1,11116,61,healthy,False,False,False,False,False
38.8,12527,70,healthy,False,False,False,False,False
38.3,10765,77,healthy,False,False,False,False,False
38.4,11367,74,healthy,False,False,False,False,False
41.1,6539,120,unhealthy,True,False,True,True,False
36.0,5175,47,unhealthy,False,True,True,False,False
38.1,11516,73,healthy,False,False,False,False,False
38.5,10237,68,healthy,False,False,False,False,False
38.8,11817,76,healthy,False,False,False,False,False
40.3,6063,114,unhealthy,True,False,True,True,False
38.1,4659,63,unhealthy,False,False,True,False,False
38.2,11793,62,healthy,False,False,False,False,False
40.9,5759,102,unhealthy,True,False,True,True,False
38.4,12858,65,healthy,False,False,False,False,False
37.7,4276,68,unhealthy,False,False,True,False,False
37.9,12809,64,healthy,False,False,False,False,False
35.7,5899,47,unhealthy,False,True,True,False,False
35.6,6441,37,unhealthy,False,True,True,False,True
38.4,11868,68,healthy,False,False,False,False,False
38.1,11101,67,healthy,False,False,False,False,False
35.0,5227,43,unhealthy,False,True,True,False,True
38.8,5816,72,unhealthy,False,False,True,False,False
38.0,13170,66,healthy,False,False,False,False,False
35.7,6216,42,unhealthy,False,True,True,False,True
38.6,13305,69,healthy,False,False,False,False,False
38.2,11772,69,healthy,False,False,False,False,False
40.4,4958,89,unhealthy,True,False,True,True,False
38.4,11834,63,healthy,False,False,False,False,False
38.0,11502,75,healthy,False,False,False,False,False
40.9,5659,93,unhealthy,True,False,True,True,False
38.3,10034,63,healthy,False,False,False,False,False
38.6,11478,66,healthy,False,False,False,False,False
40.5,6799,94,unhealthy,True,False,True,True,False
38.0,5443,61,unhealthy,False,False,True,False,False
39.7,6014,98,unhealthy,True,False,True,True,False
38.8,11906,68,healthy,False,False,False,False,False
38.0,11870,66,healthy,False,False,False,False,False
35.1,3793,29,unhealthy,False,True,True,False,True
38.0,3536,68,unhealthy,False,False,True,False,False
40.6,5147,144,unhealthy,True,False,True,True,False
38.3,10697,61,healthy,False,False,False,False,False
38.4,5691,62,unhealthy,False,False,True,False,False
39.6,6344,112,unhealthy,True,False,True,True,False
38.4,10851,69,healthy,False,False,False,False,False
38.0,12192,68,healthy,False,False,False,False,False
37.8,10093,59,healthy,False,False,False,False,False
38.2,12143,62,healthy,False,False,False,False,False
38.1,12789,62,healthy,False,False,False,False,False
41.5,6911,107,unhealthy,True,False,True,True,False
38.7,4248,71,unhealthy,False,False,True,False,False
38.1,4780,68,unhealthy,False,False,True,False,False
37.7,12229,73,healthy,False,False,False,False,False
38.1,11731,68,healthy,False,False,False,False,False
37.7,12443,57,healthy,False,False,False,False,False
38.2,12667,66,healthy,False,False,False,False,False
37.8,13231,76,healthy,False,False,False,False,False
36.0,5570,38,unhealthy,False,True,True,False,True
38.2,12108,72,healthy,False,False,False,False,False
34.8,6065,38,unhealthy,False,True,True,False,True
40.7,6133,96,unhealthy,True,False,True,True,False
38.6,12678,58,healthy,False,False,False,False,False
38.7,10554,63,healthy,False,False,False,False,False
40.0,7240,102,unhealthy,True,False,True,True,False
38.1,10270,70,healthy,False,False,False,False,False
38.8,6581,55,unhealthy,False,False,True,False,False
38.2,10698,66,healthy,False,False,False,False,False
38.0,11135,67,healthy,False,False,False,False,False
40.3,4858,101,unhealthy,True,False,True,True,False
40.5,7071,108,unhealthy,True,False,True,True,False
38.9,12203,60,healthy,False,False,False,False,False
38.8,3418,68,unhealthy,False,False,True,False,False
38.6,9625,58,healthy,False,False,False,False,False
40.6,6579,107,unhealthy,True,False,True,True,False
39.7,7360,118,unhealthy,True,False,True,True,False
40.9,6527,92,unhealthy,True,False,True,True,False
38.3,12733,67,healthy,False,False,False,False,False
35.1,6196,34,unhealthy,False,True,True,False,True
38.6,13252,71,healthy,False,False,False,False,False
38.9,12766,67,healthy,False,False,False,False,False
38.7,10803,70,healthy,False,False,False,False,False
35.6,6849,38,unhealthy,False,True,True,False,True
35.2,4395,29,unhealthy,False,True,True,False,True
38.4,11881,70,healthy,False,False,False,False,False
35.3,6242,32,unhealthy,False,True,True,False,True
35.0,5731,33,unhealthy,False,True,True,False,True
41.0,4455,112,unhealthy,True,False,True,True,False
38.3,10811,61,healthy,False,False,False,False,False
38.0,3963,71,unhealthy,False,False,True,False,False
38.5,11749,68,healthy,False,False,False,False,False
35.3,5513,39,unhealthy,False,True,True,False,True
38.7,11936,57,healthy,False,False,False,False,False
38.1,10870,69,healthy,False,False,False,False,False
38.7,13537,62,healthy,False,False,False,False,False
38.2,5089,64,unhealthy,False,False,True,False,False
41.1,5994,113,unhealthy,True,False,True,True,False
38.1,10312,63,healthy,False,False,False,False,False
38.6,11691,67,healthy,False,False,False,False,False
38.6,9574,62,healthy,False,False,False,False,False
38.1,11291,75,healthy,False,False,False,False,False
35.3,5531,43,unhealthy,False,True,True,False,True
41.4,6014,101,unhealthy,True,False,True,True,False
36.1,6546,45,unhealthy,False,True,True,False,False
38.2,12085,66,healthy,False,False,False,False,False
39.9,4662,108,unhealthy,True,False,True,True,False
35.8,6020,37,unhealthy,False,True,True,False,True
36.5,7940,42,unhealthy,False,True,True,False,True
35.8,4316,43,unhealthy,False,True,True,False,True
35.1,7717,38,unhealthy,False,True,True,False,True
37.8,11199,66,healthy,False,False,False,False,False
38.3,11294,63,healthy,False,False,False,False,False
38.3,10987,61,healthy,False,False,False,False,False
34.8,5695,39,unhealthy,False,True,True,False,True
38.3,10658,62,healthy,False,False,False,False,False
40.8,5777,95,unhealthy,True,False,True,True,False
36.5,3884,32,unhealthy,False,True,True,False,True
38.2,11033,68,healthy,False,False,False,False,False
38.3,12165,69,healthy,False,False,False,False,False
36.5,6939,32,unhealthy,False,True,True,False,True
38.5,4791,66,unhealthy,False,False,True,False,False
37.6,4827,64,unhealthy,False,False,True,False,False
35.7,4873,32,unhealthy,False,True,True,False,True
38.2,11680,71,healthy,False,False,False,False,False
35.8,4981,38,unhealthy,False,True,True,False,True
36.0,5060,25,unhealthy,False,True,True,False,True
38.7,6143,65,unhealthy,False,False,True,False,False
39.2,6660,109,unhealthy,True,False,True,True,False
38.9,11328,58,healthy,False,False,False,False,False
37.7,2760,68,unhealthy,False,False,True,False,False
38.3,11594,67,healthy,False,False,False,False,False
40.3,5346,98,unhealthy,True,False,True,True,False
38.4,10487,59,healthy,False,False,False,False,False
38.3,10870,62,healthy,False,False,False,False,False
38.3,11900,61,healthy,False,False,False,False,False
38.0,11829,67,healthy,False,False,False,False,False
38.6,10482,69,healthy,False,False,False,False,False
38.7,11114,63,healthy,False,False,False,False,False
40.7,6145,103,unhealthy,True,False,True,True,False
34.8,6359,40,unhealthy,False,True,True,False,True
35.1,5223,35,unhealthy,False,True,True,False,True
38.4,5429,67,unhealthy,False,False,True,False,False
37.8,11057,69,healthy,False,False,False,False,False
38.1,12853,65,healthy,False,False,False,False,False
35.6,5589,34,unhealthy,False,True,True,False,True
38.4,6079,69,unhealthy,False,False,True,False,False
38.4,13554,66,healthy,False,False,False,False,False
38.3,11036,68,healthy,False,False,False,False,False
38.6,11268,57,healthy,False,False,False,False,False
35.7,5510,35,unhealthy,False,True,True,False,True
39.4,5383,133,unhealthy,True,False,True,True,False
38.3,11403,61,healthy,False,False,False,False,False
38.5,5769,66,unhealthy,False,False,True,False,False
38.7,3387,73,unhealthy,False,False,True,False,False
38.4,12465,64,healthy,False,False,False,False,False
35.8,6500,37,unhealthy,False,True,True,False,True
35.3,4507,27,unhealthy,False,True,True,False,True
38.7,10578,71,healthy,False,False,False,False,False
40.5,4687,96,unhealthy,True,False,True,True,False
37.8,13453,63,healthy,False,False,False,False,False
35.0,7298,33,unhealthy,False,True,True,False,True
36.5,5934,38,unhealthy,False,True,True,False,True
38.2,13113,68,healthy,False,False,False,False,False
40.7,5955,100,unhealthy,True,False,True,True,False
38.1,11012,68,healthy,False,False,False,False,False
39.6,6099,98,unhealthy,True,False,True,True,False
35.3,7298,29,unhealthy,False,True,True,False,True
38.2,11386,80,healthy,False,False,False,False,False
36.0,6229,38,unhealthy,False,True,True,False,True
40.0,5167,86,unhealthy,True,False,True,True,False
38.4,12011,63,healthy,False,False,False,False,False
38.3,4416,64,unhealthy,False,False,True,False,False
38.1,11698,63,healthy,False,False,False,False,False
38.3,10323,64,healthy,False,False,False,False,False
37.9,10091,64,healthy,False,False,False,False,False
37.9,10192,72,healthy,False,False,False,False,False
38.0,3050,60,unhealthy,False,False,True,False,False
37.9,6662,61,unhealthy,False,False,True,False,False
40.9,7077,111,unhealthy,True,False,True,True,False
38.5,5200,59,unhealthy,False,False,True,False,False
38.6,4345,66,unhealthy,False,False,True,False,False
38.3,1944,69,unhealthy,False,False,True,False,False
38.3,5269,68,unhealthy,False,False,True,False,False
39.8,6029,108,unhealthy,True,False,True,True,False
39.2,8455,62,healthy,True,False,True,False,False
35.4,7588,31,unhealthy,False,True,True,False,True
38.4,10442,65,healthy,False,False,False,False,False
38.0,11916,65,healthy,False,False,False,False,False
40.3,6729,111,unhealthy,True,False,True,True,False
38.1,13371,69,healthy,False,False,False,False,False
38.8,10663,64,healthy,False,False,False,False,False
38.4,10930,71,healthy,False,False,False,False,False
37.9,11516,71,healthy,False,False,False,False,False
38.0,13020,72,healthy,False,False,False,False,False
38.3,6008,63,unhealthy,False,False,True,False,False
38.5,9941,65,healthy,False,False,False,False,False
38.9,4481,57,unhealthy,False,False,True,False,False
38.4,12160,65,healthy,False,False,False,False,False
38.3,4640,71,unhealthy,False,False,True,False,False
40.1,6246,98,unhealthy,True,False,True,True,False
38.3,10425,65,healthy,False,False,False,False,False
40.6,6222,104,unhealthy,True,False,True,True,False
38.6,6281,61,unhealthy,False,False,True,False,False
35.5,6277,31,unhealthy,False,True,True,False,True
35.4,5760,38,unhealthy,False,True,True,False,True
39.0,12081,67,healthy,False,False,False,False,False
37.9,11482,71,healthy,False,False,False,False,False
38.7,10724,63,healthy,False,False,False,False,False
40.8,6829,109,unhealthy,True,False,True,True,False
38.4,9721,63,healthy,False,False,False,False,False
35.8,6116,38,unhealthy,False,True,True,False,True
35.2,6371,34,unhealthy,False,True,True,False,True
37.9,10710,72,healthy,False,False,False,False,False
40.2,7607,105,unhealthy,True,False,True,True,False
38.5,11681,74,healthy,False,False,False,False,False
38.0,4392,67,unhealthy,False,False,True,False,False
38.6,11235,74,healthy,False,False,False,False,False
41.3,7560,101,unhealthy,True,False,True,True,False
38.7,9347,73,healthy,False,False,False,False,False
38.4,12125,65,healthy,False,False,False,False,False
38.4,12038,65,healthy,False,False,False,False,False
40.7,3841,110,unhealthy,True,False,True,True,False
38.1,10004,61,healthy,False,False,False,False,False
38.5,4641,61,unhealthy,False,False,True,False,False
35.7,6041,28,unhealthy,False,True,True,False,True
38.2,10595,55,healthy,False,False,False,False,False
40.4,7292,107,unhealthy,True,False,True,True,False
38.2,4775,61,unhealthy,False,False,True,False,False
38.4,11563,70,healthy,False,False,False,False,False
38.5,11507,69,healthy,False,False,False,False,False
38.0,4201,58,unhealthy,False,False,True,False,False
38.2,12608,67,healthy,False,False,False,False,False
34.7,6027,33,unhealthy,False,True,True,False,True
34.9,7897,39,unhealthy,False,True,True,False,True
38.4,12101,65,healthy,False,False,False,False,False
38.4,12005,67,healthy,False,False,False,False,False
38.7,12185,66,healthy,False,False,False,False,False
38.4,9558,58,healthy,False,False,False,False,False
38.5,10813,64,healthy,False,False,False,False,False
37.9,9299,72,healthy,False,False,False,False,False
35.4,6313,38,unhealthy,False,True,True,False,True
38.1,11520,62,healthy,False,False,False,False,False
34.6,5873,35,unhealthy,False,True,True,False,True
38.0,10522,68,healthy,False,False,False,False,False
38.2,5740,56,unhealthy,False,False,True,False,False
38.2,10506,74,healthy,False,False,False,False,False
39.0,11646,69,healthy,False,False,False,False,False
38.5,4150,60,unhealthy,False,False,True,False,False
38.4,11169,72,healthy,False,False,False,False,False
37.6,11786,69,healthy,False,False,False,False,False
35.1,7639,30,unhealthy,False,True,True,False,True
38.2,12382,65,healthy,False,False,False,False,False
38.5,10997,53,healthy,False,False,False,False,False
36.0,4251,32,unhealthy,False,True,True,False,True
41.1,5454,97,unhealthy,True,False,True,True,False
38.3,9753,56,healthy,False,False,False,False,False
38.4,11910,65,healthy,False,False,False,False,False
38.2,12605,57,healthy,False,False,False,False,False
37.6,3486,55,unhealthy,False,False,True,False,False
38.4,10902,62,healthy,False,False,False,False,False
35.0,8194,40,unhealthy,False,True,True,False,True
40.4,6567,100,unhealthy,True,False,True,True,False
38.2,5005,67,unhealthy,False,False,True,False,False
39.8,5802,110,unhealthy,True,False,True,True,False
35.3,6795,38,unhealthy,False,True,True,False,True
39.0,10816,64,healthy,False,False,False,False,False
38.1,10988,65,healthy,False,False,False,False,False
38.4,12296,73,healthy,False,False,False,False,False
38.1,10437,77,healthy,False,False,False,False,False
36.1,6147,31,unhealthy,False,True,True,False,True
38.6,10858,58,healthy,False,False,False,False,False
38.6,2981,68,unhealthy,False,False,True,False,False
37.7,5130,60,unhealthy,False,False,True,False,False
37.7,3179,68,unhealthy,False,False,True,False,False
38.1,3846,62,unhealthy,False,False,True,False,False
41.0,5811,100,unhealthy,True,False,True,True,False
40.7,6347,98,unhealthy,True,False,True,True,False
38.3,10357,58,healthy,False,False,False,False,False
38.3,10869,71,healthy,False,False,False,False,False
38.1,9225,64,healthy,False,False,False,False,False
40.7,5865,103,unhealthy,True,False,True,True,False
40.2,5456,100,unhealthy,True,False,True,True,False
39.8,5593,114,unhealthy,True,False,True,True,False
38.5,11305,69,healthy,False,False,False,False,False
38.8,12818,67,healthy,False,False,False,False,False
38.2,13204,60,healthy,False,False,False,False,False
38.2,11520,68,healthy,False,False,False,False,False
35.1,5659,32,unhealthy,False,True,True,False,True
38.1,12475,72,healthy,False,False,False,False,False
38.1,9927,65,healthy,False,False,False,False,False
38.5,10822,66,healthy,False,False,False,False,False
38.0,11877,70,healthy,False,False,False,False,False
38.3,5812,70,unhealthy,False,False,True,False,False
40.9,6466,119,unhealthy,True,False,True,True,False
38.5,10453,65,healthy,False,False,False,False,False
37.7,11546,65,healthy,False,False,False,False,False
35.5,6520,30,unhealthy,False,True,True,False,True
38.4,12050,62,healthy,False,False,False,False,False
37.8,11903,71,healthy,False,False,False,False,False
38.9,6266,69,unhealthy,False,False,True,False,False
35.5,5421,34,unhealthy,False,True,True,False,True
38.4,5254,60,unhealthy,False,False,True,False,False
40.3,6910,132,unhealthy,True,False,True,True,False
38.1,4207,61,unhealthy,False,False,True,False,False
38.3,10894,57,healthy,False,False,False,False,False
37.7,10813,63,healthy,False,False,False,False,False
38.7,11719,64,healthy,False,False,False,False,False
36.2,5496,34,unhealthy,False,True,True,False,True
38.3,10663,65,healthy,False,False,False,False,False
41.0,6471,115,unhealthy,True,False,True,True,False
38.1,6006,61,unhealthy,False,False,True,False,False
35.3,3536,33,unhealthy,False,True,True,False,True
37.8,11052,59,healthy,False,False,False,False,False
38.5,10871,60,healthy,False,False,False,False,False
38.3,10883,69,healthy,False,False,False,False,False
38.2,12525,66,healthy,False,False,False,False,False
38.0,11408,61,healthy,False,False,False,False,False
38.2,6764,59,unhealthy,False,False,True,False,False
38.5,12648,75,healthy,False,False,False,False,False
38.7,12821,71,healthy,False,False,False,False,False
36.0,5710,36,unhealthy,False,True,True,False,True
38.0,12920,64,healthy,False,False,False,False,False
40.6,5196,103,unhealthy,True,False,True,True,False
38.2,10256,60,healthy,False,False,False,False,False
40.0,7009,92,unhealthy,True,False,True,True,False
35.4,5571,30,unhealthy,False,True,True,False,True
38.6,10535,66,healthy,False,False,False,False,False
38.0,9691,64,healthy,False,False,False,False,False
38.7,10995,68,healthy,False,False,False,False,False
38.8,4886,72,unhealthy,False,False,True,False,False
40.7,5724,114,unhealthy,True,False,True,True,False
38.5,12381,70,healthy,False,False,False,False,False
38.1,4898,71,unhealthy,False,False,True,False,False
40.2,6566,90,unhealthy,True,False,True,True,False
38.6,9419,72,healthy,False,False,False,False,False
38.5,11476,62,healthy,False,False,False,False,False
38.2,11514,71,healthy,False,False,False,False,False
37.7,12498,58,healthy,False,False,False,False,False
38.0,11064,63,healthy,False,False,False,False,False
38.2,10605,60,healthy,False,False,False,False,False
40.3,6063,104,unhealthy,True,False,True,True,False
35.8,6639,34,unhealthy,False,True,True,False,True
38.2,11837,57,healthy,False,False,False,False,False
38.0,6090,61,unhealthy,False,False,True,False,False
38.4,11356,63,healthy,False,False,False,False,False
34.9,5245,38,unhealthy,False,True,True,False,True
41.0,5609,110,unhealthy,True,False,True,True,False
34.3,6176,25,unhealthy,False,True,True,False,True
35.0,4838,30,unhealthy,False,True,True,False,True
35.8,6001,28,unhealthy,False,True,True,False,True
38.4,11201,67,healthy,False,False,False,False,False
38.8,11650,67,healthy,False,False,False,False,False
38.5,11304,65,healthy,False,False,False,False,False
39.9,7330,115,unhealthy,True,False,True,True,False
36.0,6967,41,unhealthy,False,True,True,False,True
38.4,13116,69,healthy,False,False,False,False,False
34.9,6441,30,unhealthy,False,True,True,False,True
37.9,11105,64,healthy,False,False,False,False,False
38.2,12729,66,healthy,False,False,False,False,False
39.3,6226,98,unhealthy,True,False,True,True,False
40.7,7360,124,unhealthy,True,False,True,True,False
40.3,7481,101,unhealthy,True,False,True,True,False
39.5,5803,103,unhealthy,True,False,True,True,False
38.7,13342,61,healthy,False,False,False,False,False
37.7,14138,61,healthy,False,False,False,False,False
38.6,6826,71,unhealthy,False,False,True,False,False
38.5,12792,73,healthy,False,False,False,False,False
40.7,5139,110,unhealthy,True,False,True,True,False
38.2,11440,62,healthy,False,False,False,False,False
38.4,13540,73,healthy,False,False,False,False,False
35.4,6735,24,unhealthy,False,True,True,False,True
38.5,4448,68,unhealthy,False,False,True,False,False
38.6,11607,73,healthy,False,False,False,False,False
38.5,12178,62,healthy,False,False,False,False,False
40.1,6837,117,unhealthy,True,False,True,True,False
38.8,13030,70,healthy,False,False,False,False,False
38.5,11498,64,healthy,False,False,False,False,False
38.4,9376,68,healthy,False,False,False,False,False
35.6,4213,30,unhealthy,False,True,True,False,True
38.0,4762,75,unhealthy,False,False,True,False,False
40.1,3373,92,unhealthy,True,False,True,True,False
36.2,6246,26,unhealthy,False,True,True,False,True
35.6,5669,37,unhealthy,False,True,True,False,True
35.7,5189,29,unhealthy,False,True,True,False,True
38.0,5160,62,unhealthy,False,False,True,False,False
38.7,10699,66,healthy,False,False,False,False,False
40.3,4440,97,unhealthy,True,False,True,True,False
37.9,4204,58,unhealthy,False,False,True,False,False
38.2,5538,68,unhealthy,False,False,True,False,False
40.4,6802,111,unhealthy,True,False,True,True,False
38.8,9432,58,healthy,False,False,False,False,False
38.3,10074,79,healthy,False,False,False,False,False
38.7,11669,61,healthy,False,False,False,False,False
40.4,6822,111,unhealthy,True,False,True,True,False
37.8,6096,67,unhealthy,False,False,True,False,False
41.1,6064,105,unhealthy,True,False,True,True,False
38.9,10551,65,healthy,False,False,False,False,False
38.6,12091,70,healthy,False,False,False,False,False
38.4,11617,73,healthy,False,False,False,False,False
39.7,5829,102,unhealthy,True,False,True,True,False
38.0,10004,73,healthy,False,False,False,False,False
40.7,4806,92,unhealthy,True,False,True,True,False
36.4,6745,42,unhealthy,False,True,True,False,True
38.3,10594,72,healthy,False,False,False,False,False
35.2,8350,32,unhealthy,False,True,True,False,True
38.5,3751,67,unhealthy,False,False,True,False,False
38.1,11469,66,healthy,False,False,False,False,False
37.9,9589,65,healthy,False,False,False,False,False
37.9,5007,60,unhealthy,False,False,True,False,False
38.3,11398,80,healthy,False,False,False,False,False
41.3,6041,97,unhealthy,True,False,True,True,False
38.4,4284,64,unhealthy,False,False,True,False,False
35.5,4237,36,unhealthy,False,True,True,False,True
38.6,10549,77,healthy,False,False,False,False,False
38.7,11922,54,healthy,False,False,False,False,False
38.6,5761,64,unhealthy,False,False,True,False,False
38.0,11910,63,healthy,False,False,False,False,False
40.3,5127,111,unhealthy,True,False,True,True,False
41.0,9071,109,unhealthy,True,False,False,True,False
35.8,7079,31,unhealthy,False,True,True,False,True
38.2,11568,62,healthy,False,False,False,False,False
38.6,9380,67,healthy,False,False,False,False,False
38.5,4780,73,unhealthy,False,False,True,False,False
38.2,11363,70,healthy,False,False,False,False,False
38.2,11479,61,healthy,False,False,False,False,False
38.4,9653,63,healthy,False,False,False,False,False
38.5,10900,59,healthy,False,False,False,False,False
38.7,11769,65,healthy,False,False,False,False,False
38.5,11588,66,healthy,False,False,False,False,False
38.3,13076,62,healthy,False,False,False,False,False
40.4,6303,113,unhealthy,True,False,True,True,False
38.4,12027,62,healthy,False,False,False,False,False
37.9,11199,64,healthy,False,False,False,False,False
37.9,6105,73,unhealthy,False,False,True,False,False
38.6,5848,65,unhealthy,False,False,True,False,False
38.4,11429,61,healthy,False,False,False,False,False
38.2,10767,63,healthy,False,False,False,False,False
38.6,11650,71,healthy,False,False,False,False,False
38.0,12137,72,healthy,False,False,False,False,False
38.1,10372,62,healthy,False,False,False,False,False
38.8,10840,73,healthy,False,False,False,False,False
35.4,5492,41,unhealthy,False,True,True,False,True
38.1,8755,59,healthy,False,False,True,False,False
38.2,9894,66,healthy,False,False,False,False,False
35.6,5802,25,unhealthy,False,True,True,False,True
38.8,5339,63,unhealthy,False,False,True,False,False
38.3,4141,68,unhealthy,False,False,True,False,False
36.0,7588,32,unhealthy,False,True,True,False,True
38.5,11043,64,healthy,False,False,False,False,False
39.9,6909,124,unhealthy,True,False,True,True,False
37.8,10758,66,healthy,False,False,False,False,False
40.3,4258,117,unhealthy,True,False,True,True,False
38.5,9990,71,healthy,False,False,False,False,False
38.4,11419,61,healthy,False,False,False,False,False
38.0,11245,62,healthy,False,False,False,False,False
38.8,5656,71,unhealthy,False,False,True,False,False
35.2,5849,39,unhealthy,False,True,True,False,True
35.5,6273,34,unhealthy,False,True,True,False,True
38.5,10172,61,healthy,False,False,False,False,False
35.7,6336,25,unhealthy,False,True,True,False,True
38.4,11060,64,healthy,False,False,False,False,False
38.5,10933,64,healthy,False,False,False,False,False
41.1,5111,107,unhealthy,True,False,True,True,False
38.1,11834,62,healthy,False,False,False,False,False
39.4,4458,99,unhealthy,True,False,True,True,False
35.3,5723,40,unhealthy,False,True,True,False,True
